country,country_lo,name,gppd_idnr,capacity_m,latitude,longitude,primary_fu,other_fuel,other_fu_1,other_fu_2,commission,owner,source,url,geolocatio,wepp_id,year_of_ca,generation,generati_1,generati_2,generati_3,generati_4,estimated_,iso3,status,color_code,name_2,continent,region,iso_3166_1,french_sho
POL,Poland,Pątnów I,WRI1019039,1244.000000000000000,52.301299999999998,18.234400000000001,Coal,,,,1967.000000000000000,Zespół Elektrowni 'Pątnów - Adamów - Konin' SA,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,,,,,4115.896999999999935,,,5286.005491133434589,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Pątnów II,WRI1019050,464.000000000000000,52.301400000000001,18.236899999999999,Coal,,,,2008.000000000000000,Zespół Elektrowni 'Pątnów - Adamów - Konin' SA,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,,,,,1555.056000000000040,,,1971.629057786104113,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Raduszec Stary,WRI1061544,3.000000000000000,52.029299999999999,15.071899999999999,Hydro,,,,1935.000000000000000,PGE,PGE Energia Odnawialna,https://pgeeo.pl/Nasze-obiekty/Elektrownie-wodne/Raduszec-Stary,University of Dąbrowa Górnicza,,,,,,,,3.947064485081809,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Rakowice,WRI1061545,2.000000000000000,51.129399999999997,15.576599999999999,Hydro,,,,2005.000000000000000,PGE,PGE Energia Odnawialna,https://pgeeo.pl/Nasze-obiekty/Elektrownie-wodne/Rakowice,University of Dąbrowa Górnicza,,,,,,,,2.631376323387873,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Rybnik,WRI1019033,1775.000000000000000,50.133099999999999,18.523199999999999,Coal,,,,,Polska Grupa Energetyczna SA,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1015579",,,,7095.092999999999847,,,7542.330986142963411,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Siersza,WRI1019044,546.000000000000000,50.208300000000001,19.461700000000000,Coal,,,,,TAURON Wytwarzanie S.A.,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1015580",,,,1789.664999999999964,,,2320.063503343131288,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Smardzewice,WRI1061546,4.000000000000000,51.473900000000000,20.006100000000000,Hydro,,,,1973.000000000000000,PGE,PGE Energia Odnawialna,https://pgeeo.pl/Nasze-obiekty/Elektrownie-wodne/Smardzewice,University of Dąbrowa Górnicza,,,,,,,,5.262752646775748,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Solina,WRI1019065,198.000000000000000,49.395899999999997,22.454100000000000,Hydro,,,,1968.000000000000000,PGE,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1033798",,,,,,,260.506256015399401,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Sromowice Wyżne,WRI1061623,2.000000000000000,49.406799999999997,20.333600000000001,Hydro,,,,1997.000000000000000,state,Niedzica,http://www.niedzica.pl/52-Elektrownia_Wodna_w_Niedzicy,University of Dąbrowa Górnicza,,,,,,,,2.631376323387873,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Stalowa Wola,WRI1019056,350.000000000000000,50.553800000000003,22.078700000000001,Coal,,,,,TAURON Wytwarzanie S.A.,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1015582",,,,694.666000000000054,,,1487.220194450725103,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Straszyn,WRI1061578,4.000000000000000,54.274200000000000,18.563300000000002,Hydro,,,,1932.000000000000000,Energa Wytwarzanie,Energa Wytwarzanie,http://www.energa-wytwarzanie.pl/obiekty/lista-obiektow/straszyn 29 obiekt.html,University of Dąbrowa Górnicza,,,,,,,,5.262752646775748,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Strzegomino,WRI1061579,3.000000000000000,54.320200000000000,17.231100000000001,Hydro,,,,1924.000000000000000,Energa Wytwarzanie,Energa Wytwarzanie,http://www.energa-wytwarzanie.pl/obiekty/lista-obiektow/strzegomino 10 obiekt.html,University of Dąbrowa Górnicza,,,,,,,,3.947064485081809,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Szczecin,WRI1061492,88.000000000000000,53.411600000000000,14.585800000000001,Coal,Biomass,,,,Polska Grupa Energetyczna SA,PGE,https://pgegiek.pl/Nasze-oddzialy/Elektrownie/Zespol-Elektrowni-Dolna-Odra,University of Dąbrowa Górnicza,,,,,,,,373.929648890468059,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Tresna,WRI1061547,21.000000000000000,49.747900000000001,19.206299999999999,Hydro,,,,1966.000000000000000,PGE,PGE Energia Odnawialna,https://pgeeo.pl/Nasze-obiekty/Elektrownie-wodne/Tresna,University of Dąbrowa Górnicza,,,,,,,,27.629451395572666,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Turów,WRI1019036,1498.000000000000000,50.948200000000000,14.912800000000001,Coal,Biomass,,,,Polska Grupa Energetyczna SA,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1015583",,,,7354.000000000000000,,,6365.302432249103731,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Włocławek,WRI1019072,160.000000000000000,52.655500000000004,19.133800000000001,Hydro,,,,1969.000000000000000,Energa wytwarzanie,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1015470",,,,169.744000000000000,,,210.510105871029822,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,ZPC Żory,WRI1061517,5.000000000000000,50.041100000000000,18.629799999999999,Coal,,,,,SWF Energia,ZPC Żory,http://www.sfwenergia.com.pl/en/zakad-produkcji-ciepa-ory-sp-z-oo.html,University of Dąbrowa Górnicza,,,,,,,,21.246002777867499,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Zielisko,WRI1061548,2.000000000000000,51.621800000000000,14.763999999999999,Hydro,,,,1933.000000000000000,PGE,PGE Energia Odnawialna,https://pgeeo.pl/Nasze-obiekty/Elektrownie-wodne/Zielisko,University of Dąbrowa Górnicza,,,,,,,,2.631376323387873,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Łagisza,WRI1019042,700.000000000000000,50.349899999999998,19.141200000000001,Coal,,,,,TAURON Wytwarzanie S.A.,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,,,,,3224.719000000000051,,,2974.440388901450206,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Łapino,WRI1061576,7.000000000000000,54.284700000000001,18.448200000000000,Hydro,,,,1925.000000000000000,Energa Wytwarzanie,Energa Wytwarzanie,http://www.energa-wytwarzanie.pl/obiekty/lista-obiektow/lapino 33 obiekt.html,University of Dąbrowa Górnicza,,,,,,,,9.209817131857555,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Łaziska,WRI1019041,1155.000000000000000,50.133099999999999,18.846499999999999,Coal,Biomass,,,,TAURON Wytwarzanie S.A.,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,,,,,4014.782999999999902,,,4907.826641687393021,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Żagań II,WRI1061549,2.000000000000000,51.615400000000001,15.316800000000001,Hydro,,,,1963.000000000000000,PGE,PGE Energia Odnawialna,https://pgeeo.pl/Nasze-obiekty/Elektrownie-wodne/Zagan-II,University of Dąbrowa Górnicza,,,,,,,,2.631376323387873,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Żarnowiec,WRI1019043,716.000000000000000,54.722400000000000,18.082500000000000,Hydro,,,,1983.000000000000000,PGE,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1015458",,,,341.331999999999994,,,942.032723772858503,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
POL,Poland,Żydowo,WRI1019070,157.000000000000000,54.025100000000002,16.706900000000001,Hydro,,,,1971.000000000000000,Energa wytwarzanie,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,University of Dąbrowa Górnicza,"1015459",,,,,,,206.563041385948026,POL,Member State,POL,Poland,Europe,Eastern Europe,PL,Pologne
PRT,Portugal,Abogalheira,WRI1023257,3.340000000000000,41.192599999999999,-8.042700000000000,Wind,,,,2006.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069356",,,,,,,8.184548583360481,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Abrunheira (Ecoparque),WRI1022519,2.800000000000000,38.936999999999998,-9.285900000000000,Waste,,,,2012.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,10.388467374810318,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Achada,WRI1023258,6.900000000000000,39.108899999999998,-9.193199999999999,Wind,,,,2005.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069342",,,,,,,16.908199169217763,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Acil 1,WRI1022587,2.000000000000000,38.708599999999997,-8.625000000000000,Solar,,,,2013.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1104288",,,,,,,4.316933118519437,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Acil 2,WRI1022588,2.000000000000000,38.708599999999997,-8.625000000000000,Solar,,,,2013.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1104288",,,,,,,4.316933118519437,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Agilde,WRI1022659,2.000000000000000,41.354500000000002,-8.102800000000000,Hydro,,,,2012.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1094696",,,,,,,11.890814903367213,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alagoa de Cima,WRI1023261,13.500000000000000,41.971699999999998,-8.446300000000003,Wind,,,,2005.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069339",,,,,,,33.081259244121711,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alfouvar,WRI1022589,2.000000000000000,38.860100000000003,-9.272399999999999,Solar,,,,2013.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,4.316933118519437,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Almargem,WRI1023263,6.000000000000000,38.842100000000002,-9.267700000000000,Wind,,,,2007.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069387",,,,,,,14.702781886276314,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Almodôvar,WRI1022590,1.100000000000000,37.522900000000000,-8.058199999999999,Solar,,,,,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,2.374313215185690,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alrota,WRI1023264,5.000000000000000,38.934500000000000,-9.147500000000001,Wind,,,,2008.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1080680",,,,,,,12.252318238563594,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto Arganil,WRI1023265,36.000000000000000,40.201700000000002,-7.792300000000000,Wind,,,,2009.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,88.216691317657876,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto Douro,WRI1023275,253.199999999999989,41.069600000000001,-7.576900000000000,Wind,,,,2010.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,620.457395600860423,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto Lindoso,WRI1023233,630.000000000000000,41.869300000000003,-8.202900000000000,Hydro,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YPT-REN------W!BZN|10YPT-REN------W&producti,WRI,"1012695",,,,430.744000000000028,,,3745.606694560672167,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto Minho I,WRI1023276,240.000000000000000,42.015400000000000,-8.345599999999999,Wind,,,,2008.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,588.111275451052506,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto Rabagão,WRI1022561,68.000000000000000,41.738000000000000,-7.853400000000000,Hydro,,,,1964.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1012696",,,,,,,404.287706714485239,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto da Coutada,WRI1023266,165.599999999999994,41.545200000000001,-7.554500000000000,Wind,,,,2010.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1098343",,,,,,,405.796780061226229,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto da Folgorosa,WRI1023267,18.000000000000000,39.134700000000002,-9.132199999999999,Wind,,,,2008.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069398",,,,,,,44.108345658828938,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto da Vaca,WRI1023268,2.400000000000000,41.664099999999998,-8.084600000000000,Wind,,,,2002.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1060240",,,,,,,5.881112754510526,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto do Côto,WRI1023269,4.500000000000000,40.985799999999998,-8.091799999999999,Wind,,,,2003.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1063231",,,,,,,11.027086414707234,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto do Marco,WRI1023270,12.000000000000000,41.407299999999999,-7.800900000000000,Wind,,,,2011.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1088765",,,,,,,29.405563772552629,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto do Monção,WRI1023271,32.000000000000000,40.503300000000003,-8.265700000000002,Wind,,,,2006.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069329",,,,,,,78.414836726807010,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto do Seixal,WRI1023272,1.600000000000000,41.715899999999998,-7.796900000000000,Wind,,,,2006.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069357",,,,,,,3.920741836340351,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto do Talefe,WRI1023273,13.500000000000000,40.989800000000002,-7.986800000000000,Wind,,,,2004.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1042702",,,,,,,33.081259244121711,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alto dos Forninhos,WRI1023274,8.199999999999999,39.294800000000002,-7.356700000000000,Wind,,,,2014.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,20.093801911244295,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alva,WRI1022662,1.500000000000000,40.293799999999997,-7.924500000000000,Hydro,,,,2001.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,8.918111177525409,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alvadia,WRI1022663,10.000000000000000,41.456400000000002,-7.810300000000000,Hydro,,,,1993.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069302",,,,,,,59.454074516836066,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alvaiázere,WRI1023278,18.000000000000000,39.828899999999997,-8.412900000000000,Wind,,,,2010.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1085375",,,,,,,44.108345658828938,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alvito,WRI1022664,3.400000000000000,38.278799999999997,-7.909300000000000,Hydro,,,,2010.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1088859",,,,,,,20.214385335724263,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Alvão,WRI1023279,22.800000000000001,41.443600000000004,-7.730200000000000,Wind,,,,2002.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1053517",,,,,,,55.870571167849995,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Além-Fazenda,WRI1022661,1.500000000000000,39.469900000000003,-31.141500000000001,Hydro,,,,1966.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1013688",,,,,,,8.918111177525409,PRT,PT Territory,PRT,Azores Islands,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Amaral,WRI1023280,10.000000000000000,39.025900000000000,-9.044200000000000,Wind,,,,2004.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1059960",,,,,,,24.504636477127189,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Amareleja,WRI1022593,45.799999999999997,38.186100000000003,-7.216100000000000,Solar,,,,2008.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,98.857768414095105,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Amieiro/Galego,WRI1022665,1.200000000000000,41.373600000000003,-8.414199999999999,Hydro,,,,2004.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1080273",,,,,,,7.134488942020328,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Arada-Montemuro,WRI1023281,121.200000000000003,40.946599999999997,-8.036799999999999,Wind,,,,2008.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,1065188|1069384,,,,,,,296.996194102781544,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Arcela,WRI1023282,11.500000000000000,38.989800000000002,-9.153200000000000,Wind,,,,2005.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1069345",,,,,,,28.180331948696267,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Archeira 2,WRI1023284,4.000000000000000,39.037199999999999,-9.224500000000001,Wind,,,,2004.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1060239",,,,,,,9.801854590850876,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Aregos,WRI1022668,3.100000000000000,41.093899999999998,-8.027799999999999,Hydro,,,,1958.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1012697",,,,,,,18.430763100219181,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Arga,WRI1023287,36.000000000000000,41.824599999999997,-8.710800000000003,Wind,,,,2006.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1066566",,,,,,,88.216691317657876,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Arruda,WRI1023288,6.000000000000000,38.969700000000003,-9.166600000000001,Wind,,,,2006.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1064416",,,,,,,14.702781886276314,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Assobio,WRI1022670,1.000000000000000,41.125000000000000,-7.947500000000000,Hydro,,,,2004.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1080378",,,,,,,5.945407451683606,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Avalades,WRI1022594,14.000000000000000,37.164700000000003,-8.273700000000000,Solar,,,,2012.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1096486",,,,,,,30.218531829636060,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Aveiro (Aterro Sanitário),WRI1022523,1.200000000000000,40.656599999999997,-8.597300000000002,Waste,,,,2007.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,4.452200303490138,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Aveiro (CITVRSU),WRI1022524,3.200000000000000,40.598300000000002,-8.560100000000000,Waste,,,,2012.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,11.872534142640365,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Azinheira,WRI1023289,14.000000000000000,41.427000000000000,-8.058100000000000,Wind,,,,2007.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1065917",,,,,,,34.306491067978065,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Açor,WRI1023259,24.300000000000001,40.216000000000001,-7.865200000000000,Wind,,,,2004.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,59.546266639419066,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Bairro,WRI1023291,22.000000000000000,39.586599999999997,-8.578300000000000,Wind,,,,2009.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,53.910200249679818,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Baixo Alentejo / Mértola,WRI1023292,43.700000000000003,37.483300000000000,-7.807800000000000,Wind,,,,2013.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,107.085261405045827,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Baião,WRI1023290,6.300000000000000,41.186700000000002,-7.959300000000000,Wind,,,,2009.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,15.437920980590128,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Barbarrala,WRI1022595,1.300000000000000,38.533499999999997,-7.915500000000000,Solar,,,,2014.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,2.806006527037634,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Barlavento (Aterro Sanitário),WRI1022527,1.700000000000000,37.212200000000003,-8.527799999999999,Waste,,,,2004.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,6.307283763277694,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Barroca,WRI1022672,2.000000000000000,40.111499999999999,-7.729700000000000,Hydro,,,,2005.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,11.890814903367213,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Barão de São João,WRI1023293,50.000000000000000,37.134200000000000,-8.798299999999999,Wind,,,,2009.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,"1065919",,,,,,,122.523182385635948,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Beira Interior,WRI1023294,50.000000000000000,40.803699999999999,-7.352800000000000,Wind,,,,2014.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,122.523182385635948,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
PRT,Portugal,Beiras,WRI1023295,100.799999999999997,40.235399999999998,-7.742200000000000,Wind,,,,2010.000000000000000,,Energias Endogenas de Portugal,http://e2p.inegi.up.pt/index.asp,Energias Endogenas de Portugal,,,,,,,,247.006735689442053,PRT,Member State,PRT,Portugal,Europe,Southern Europe,PT,Portugal
